header.cases,/nfs/home/zhangruisi/Downloads/xs-env/XiangShan/SPEC06_EmuTasks_1208/mcf_231360000000_0.096362/simulator_err.txt
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.a_to_d_penalty_sum,31890876
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.a_to_d_penalty_underflow,196405
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.can_not_send_acquire_because_of_merging_store,2
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.load_miss_penalty_to_use,32117286
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.load_miss_penalty_to_use_0_1,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.load_miss_penalty_to_use_1_2,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.load_miss_penalty_to_use_2_3,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.load_miss_penalty_to_use_3_4,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.load_miss_penalty_to_use_4_5,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.load_miss_penalty_to_use_5_6,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.load_miss_penalty_to_use_6_7,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.load_miss_penalty_to_use_7_8,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.load_miss_penalty_to_use_8_9,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.load_miss_penalty_to_use_9_10,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.load_miss_penalty_to_use_10_11,122700
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.load_miss_penalty_to_use_11_12,52064
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.load_miss_penalty_to_use_12_13,5498
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.load_miss_penalty_to_use_13_14,5359
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.load_miss_penalty_to_use_14_15,2184
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.load_miss_penalty_to_use_15_16,599
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.load_miss_penalty_to_use_16_17,340
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.load_miss_penalty_to_use_17_18,165
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.load_miss_penalty_to_use_18_19,106
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.load_miss_penalty_to_use_19_20,57
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.load_miss_penalty_to_use_20_30,85616
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.load_miss_penalty_to_use_30_40,133470
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.load_miss_penalty_to_use_40_50,884
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.load_miss_penalty_to_use_50_60,129
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.load_miss_penalty_to_use_60_70,30
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.load_miss_penalty_to_use_70_80,11
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.load_miss_penalty_to_use_80_90,1
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.load_miss_penalty_to_use_90_100,95503
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.load_miss_penalty_to_use_mean,64
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.load_miss_penalty_to_use_overflow,95496
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.load_miss_penalty_to_use_sampled,504716
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.load_miss_penalty_to_use_sum,32631753
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.load_miss_penalty_to_use_underflow,189072
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.main_pipe_penalty,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.miss_penalty_0_1,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.miss_penalty_1_2,26745856
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.miss_penalty_2_3,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.miss_penalty_3_4,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.miss_penalty_4_5,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.miss_penalty_5_6,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.miss_penalty_6_7,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.miss_penalty_7_8,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.miss_penalty_8_9,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.miss_penalty_9_10,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.miss_penalty_10_11,127644
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.miss_penalty_11_12,53638
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.miss_penalty_12_13,5844
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.miss_penalty_13_14,5607
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.miss_penalty_14_15,2262
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.miss_penalty_15_16,644
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.miss_penalty_16_17,357
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.miss_penalty_17_18,170
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.miss_penalty_18_19,112
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.miss_penalty_19_20,58
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.miss_penalty_20_30,86810
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.miss_penalty_30_40,135102
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.miss_penalty_40_50,884
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.miss_penalty_50_60,128
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.miss_penalty_60_70,31
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.miss_penalty_70_80,12
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.miss_penalty_80_90,1
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.miss_penalty_90_100,96088
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.miss_penalty_mean,2
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.miss_penalty_overflow,96081
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.miss_penalty_sampled,27261248
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.miss_penalty_sum,59668037
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.miss_penalty_underflow,26942192
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.miss_req_merged,320598
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.miss_req_primary,515393
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.penalty_blocked_by_channel_A,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.penalty_from_grant_to_refill,1031301
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.penalty_waiting_for_channel_D,30860127
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.penalty_waiting_for_channel_E,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.prefetch_req_merged,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_1.prefetch_req_primary,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.a_to_d_penalty_0_1,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.a_to_d_penalty_1_2,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.a_to_d_penalty_2_3,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.a_to_d_penalty_3_4,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.a_to_d_penalty_4_5,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.a_to_d_penalty_5_6,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.a_to_d_penalty_6_7,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.a_to_d_penalty_7_8,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.a_to_d_penalty_8_9,67647
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.a_to_d_penalty_9_10,21310
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.a_to_d_penalty_10_11,6804
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.a_to_d_penalty_11_12,4157
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.a_to_d_penalty_12_13,1437
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.a_to_d_penalty_13_14,620
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.a_to_d_penalty_14_15,306
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.a_to_d_penalty_15_16,180
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.a_to_d_penalty_16_17,92
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.a_to_d_penalty_17_18,66
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.a_to_d_penalty_18_19,35
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.a_to_d_penalty_19_20,26
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.a_to_d_penalty_20_30,64186
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.a_to_d_penalty_30_40,80073
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.a_to_d_penalty_40_50,437
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.a_to_d_penalty_50_60,84
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.a_to_d_penalty_60_70,20
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.a_to_d_penalty_70_80,4
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.a_to_d_penalty_80_90,5
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.a_to_d_penalty_90_100,76274
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.a_to_d_penalty_mean,74
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.a_to_d_penalty_overflow,76270
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.a_to_d_penalty_sampled,323763
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.a_to_d_penalty_sum,24270098
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.a_to_d_penalty_underflow,102680
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.can_not_send_acquire_because_of_merging_store,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.load_miss_penalty_to_use,24395416
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.load_miss_penalty_to_use_0_1,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.load_miss_penalty_to_use_1_2,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.load_miss_penalty_to_use_2_3,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.load_miss_penalty_to_use_3_4,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.load_miss_penalty_to_use_4_5,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.load_miss_penalty_to_use_5_6,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.load_miss_penalty_to_use_6_7,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.load_miss_penalty_to_use_7_8,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.load_miss_penalty_to_use_8_9,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.load_miss_penalty_to_use_9_10,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.load_miss_penalty_to_use_10_11,64177
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.load_miss_penalty_to_use_11_12,20335
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.load_miss_penalty_to_use_12_13,6426
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.load_miss_penalty_to_use_13_14,3930
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.load_miss_penalty_to_use_14_15,1359
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.load_miss_penalty_to_use_15_16,583
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.load_miss_penalty_to_use_16_17,291
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.load_miss_penalty_to_use_17_18,172
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.load_miss_penalty_to_use_18_19,89
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.load_miss_penalty_to_use_19_20,66
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.load_miss_penalty_to_use_20_30,51972
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.load_miss_penalty_to_use_30_40,90127
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.load_miss_penalty_to_use_40_50,722
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.load_miss_penalty_to_use_50_60,114
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.load_miss_penalty_to_use_60_70,30
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.load_miss_penalty_to_use_70_80,6
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.load_miss_penalty_to_use_80_90,6
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.load_miss_penalty_to_use_90_100,75881
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.load_miss_penalty_to_use_mean,78
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.load_miss_penalty_to_use_overflow,75878
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.load_miss_penalty_to_use_sampled,316286
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.load_miss_penalty_to_use_sum,24715010
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.load_miss_penalty_to_use_underflow,97428
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.main_pipe_penalty,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.miss_penalty_0_1,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.miss_penalty_1_2,34941685
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.miss_penalty_2_3,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.miss_penalty_3_4,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.miss_penalty_4_5,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.miss_penalty_5_6,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.miss_penalty_6_7,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.miss_penalty_7_8,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.miss_penalty_8_9,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.miss_penalty_9_10,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.miss_penalty_10_11,67417
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.miss_penalty_11_12,21463
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.miss_penalty_12_13,6872
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.miss_penalty_13_14,4161
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.miss_penalty_14_15,1440
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.miss_penalty_15_16,620
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.miss_penalty_16_17,307
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.miss_penalty_17_18,180
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.miss_penalty_18_19,93
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.miss_penalty_19_20,65
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.miss_penalty_20_30,52753
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.miss_penalty_30_40,91242
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.miss_penalty_40_50,725
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.miss_penalty_50_60,112
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.miss_penalty_60_70,28
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.miss_penalty_70_80,6
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.miss_penalty_80_90,5
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.miss_penalty_90_100,76275
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.miss_penalty_mean,1
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.miss_penalty_overflow,76272
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.miss_penalty_sampled,35265449
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.miss_penalty_sum,59860152
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.miss_penalty_underflow,35044303
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.miss_req_merged,211170
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.miss_req_primary,323764
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.penalty_blocked_by_channel_A,4
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.penalty_from_grant_to_refill,647895
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.penalty_waiting_for_channel_D,23622573
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.penalty_waiting_for_channel_E,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.prefetch_req_merged,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_2.prefetch_req_primary,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.a_to_d_penalty_0_1,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.a_to_d_penalty_1_2,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.a_to_d_penalty_2_3,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.a_to_d_penalty_3_4,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.a_to_d_penalty_4_5,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.a_to_d_penalty_5_6,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.a_to_d_penalty_6_7,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.a_to_d_penalty_7_8,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.a_to_d_penalty_8_9,39798
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.a_to_d_penalty_9_10,9374
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.a_to_d_penalty_10_11,4504
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.a_to_d_penalty_11_12,3261
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.a_to_d_penalty_12_13,1259
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.a_to_d_penalty_13_14,565
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.a_to_d_penalty_14_15,333
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.a_to_d_penalty_15_16,178
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.a_to_d_penalty_16_17,105
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.a_to_d_penalty_17_18,58
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.a_to_d_penalty_18_19,40
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.a_to_d_penalty_19_20,28
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.a_to_d_penalty_20_30,37122
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.a_to_d_penalty_30_40,47521
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.a_to_d_penalty_40_50,416
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.a_to_d_penalty_50_60,72
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.a_to_d_penalty_60_70,14
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.a_to_d_penalty_70_80,6
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.a_to_d_penalty_80_90,7
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.a_to_d_penalty_90_100,56486
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.a_to_d_penalty_mean,86
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.a_to_d_penalty_overflow,56483
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.a_to_d_penalty_sampled,201147
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.a_to_d_penalty_sum,17384639
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.a_to_d_penalty_underflow,59503
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.can_not_send_acquire_because_of_merging_store,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.load_miss_penalty_to_use,17484822
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.load_miss_penalty_to_use_0_1,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.load_miss_penalty_to_use_1_2,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.load_miss_penalty_to_use_2_3,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.load_miss_penalty_to_use_3_4,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.load_miss_penalty_to_use_4_5,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.load_miss_penalty_to_use_5_6,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.load_miss_penalty_to_use_6_7,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.load_miss_penalty_to_use_7_8,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.load_miss_penalty_to_use_8_9,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.load_miss_penalty_to_use_9_10,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.load_miss_penalty_to_use_10_11,37658
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.load_miss_penalty_to_use_11_12,8699
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.load_miss_penalty_to_use_12_13,4185
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.load_miss_penalty_to_use_13_14,3051
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.load_miss_penalty_to_use_14_15,1189
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.load_miss_penalty_to_use_15_16,525
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.load_miss_penalty_to_use_16_17,318
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.load_miss_penalty_to_use_17_18,169
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.load_miss_penalty_to_use_18_19,101
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.load_miss_penalty_to_use_19_20,55
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.load_miss_penalty_to_use_20_30,29183
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.load_miss_penalty_to_use_30_40,54380
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.load_miss_penalty_to_use_40_50,710
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.load_miss_penalty_to_use_50_60,92
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.load_miss_penalty_to_use_60_70,21
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.load_miss_penalty_to_use_70_80,7
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.load_miss_penalty_to_use_80_90,6
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.load_miss_penalty_to_use_90_100,56309
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.load_miss_penalty_to_use_mean,89
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.load_miss_penalty_to_use_overflow,56306
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.load_miss_penalty_to_use_sampled,196658
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.load_miss_penalty_to_use_sum,17683716
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.load_miss_penalty_to_use_underflow,55950
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.main_pipe_penalty,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.miss_penalty_0_1,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.miss_penalty_1_2,42194953
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.miss_penalty_2_3,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.miss_penalty_3_4,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.miss_penalty_4_5,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.miss_penalty_5_6,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.miss_penalty_6_7,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.miss_penalty_7_8,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.miss_penalty_8_9,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.miss_penalty_9_10,0
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.miss_penalty_10_11,39693
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.miss_penalty_11_12,9433
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.miss_penalty_12_13,4532
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.miss_penalty_13_14,3272
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.miss_penalty_14_15,1264
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.miss_penalty_15_16,565
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.miss_penalty_16_17,335
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.miss_penalty_17_18,177
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.miss_penalty_18_19,106
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.miss_penalty_19_20,56
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.miss_penalty_20_30,29480
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.miss_penalty_30_40,54907
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.miss_penalty_40_50,715
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.miss_penalty_50_60,92
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.miss_penalty_60_70,21
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.miss_penalty_70_80,6
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.miss_penalty_80_90,6
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.miss_penalty_90_100,56487
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.miss_penalty_mean,1
core_with_l2.core.memBlock.dcache.dcache.missQueue.entries_3.miss_penalty_overflow,56484
