header.cases,/nfs/home/zhangruisi/Downloads/xs-env/XiangShan/SPEC06_EmuTasks_1208/mcf_191500000000_0.105600/simulator_err.txt
core_with_l2.core.memBlock.dcache.dcache.prefetcherMonitor.depth128,0
core_with_l2.core.memBlock.dcache.dcache.prefetcherMonitor.depth256,0
core_with_l2.core.memBlock.dcache.dcache.prefetcherMonitor.depth512,0
core_with_l2.core.memBlock.dcache.dcache.prefetcherMonitor.good_prefetch,0
core_with_l2.core.memBlock.dcache.dcache.prefetcherMonitor.late_hit_prefetch,0
core_with_l2.core.memBlock.dcache.dcache.prefetcherMonitor.late_miss_prefetch,0
core_with_l2.core.memBlock.dcache.dcache.prefetcherMonitor.prefetch_hit,0
core_with_l2.core.memBlock.dcache.dcache.prefetcherMonitor.total_prefetch,0
core_with_l2.core.memBlock.dcache.dcache.prefetcherMonitor.trigger_disable,0
core_with_l2.core.memBlock.dcache.dcache.probeQueue.entries_0.probe_penalty,647
core_with_l2.core.memBlock.dcache.dcache.probeQueue.entries_0.probe_penalty_blocked_by_lrsc,0
core_with_l2.core.memBlock.dcache.dcache.probeQueue.entries_0.probe_penalty_blocked_by_pipeline,0
core_with_l2.core.memBlock.dcache.dcache.probeQueue.entries_0.probe_req,232
core_with_l2.core.memBlock.dcache.dcache.probeQueue.entries_1.probe_penalty,0
core_with_l2.core.memBlock.dcache.dcache.probeQueue.entries_1.probe_penalty_blocked_by_lrsc,0
core_with_l2.core.memBlock.dcache.dcache.probeQueue.entries_1.probe_penalty_blocked_by_pipeline,0
core_with_l2.core.memBlock.dcache.dcache.probeQueue.entries_1.probe_req,0
core_with_l2.core.memBlock.dcache.dcache.probeQueue.entries_2.probe_penalty,0
core_with_l2.core.memBlock.dcache.dcache.probeQueue.entries_2.probe_penalty_blocked_by_lrsc,0
core_with_l2.core.memBlock.dcache.dcache.probeQueue.entries_2.probe_penalty_blocked_by_pipeline,0
core_with_l2.core.memBlock.dcache.dcache.probeQueue.entries_2.probe_req,0
core_with_l2.core.memBlock.dcache.dcache.probeQueue.entries_3.probe_penalty,0
core_with_l2.core.memBlock.dcache.dcache.probeQueue.entries_3.probe_penalty_blocked_by_lrsc,0
core_with_l2.core.memBlock.dcache.dcache.probeQueue.entries_3.probe_penalty_blocked_by_pipeline,0
core_with_l2.core.memBlock.dcache.dcache.probeQueue.entries_3.probe_req,0
core_with_l2.core.memBlock.dcache.dcache.probeQueue.entries_4.probe_penalty,0
core_with_l2.core.memBlock.dcache.dcache.probeQueue.entries_4.probe_penalty_blocked_by_lrsc,0
core_with_l2.core.memBlock.dcache.dcache.probeQueue.entries_4.probe_penalty_blocked_by_pipeline,0
core_with_l2.core.memBlock.dcache.dcache.probeQueue.entries_4.probe_req,0
core_with_l2.core.memBlock.dcache.dcache.probeQueue.entries_5.probe_penalty,0
core_with_l2.core.memBlock.dcache.dcache.probeQueue.entries_5.probe_penalty_blocked_by_lrsc,0
core_with_l2.core.memBlock.dcache.dcache.probeQueue.entries_5.probe_penalty_blocked_by_pipeline,0
core_with_l2.core.memBlock.dcache.dcache.probeQueue.entries_5.probe_req,0
core_with_l2.core.memBlock.dcache.dcache.probeQueue.entries_6.probe_penalty,0
core_with_l2.core.memBlock.dcache.dcache.probeQueue.entries_6.probe_penalty_blocked_by_lrsc,0
core_with_l2.core.memBlock.dcache.dcache.probeQueue.entries_6.probe_penalty_blocked_by_pipeline,0
core_with_l2.core.memBlock.dcache.dcache.probeQueue.entries_6.probe_req,0
core_with_l2.core.memBlock.dcache.dcache.probeQueue.entries_7.probe_penalty,0
core_with_l2.core.memBlock.dcache.dcache.probeQueue.entries_7.probe_penalty_blocked_by_lrsc,0
core_with_l2.core.memBlock.dcache.dcache.probeQueue.entries_7.probe_penalty_blocked_by_pipeline,0
core_with_l2.core.memBlock.dcache.dcache.probeQueue.entries_7.probe_req,0
core_with_l2.core.memBlock.dcache.dcache.probeQueue.ProbeL1DCache,232
core_with_l2.core.memBlock.dcache.dcache.same_cycle_update_pf_flag,0
core_with_l2.core.memBlock.dcache.dcache.stu_0.s0_valid,1013171
core_with_l2.core.memBlock.dcache.dcache.stu_0.s0_valid_not_ready,1013171
core_with_l2.core.memBlock.dcache.dcache.stu_0.sta_hit,0
core_with_l2.core.memBlock.dcache.dcache.stu_0.sta_miss,0
core_with_l2.core.memBlock.dcache.dcache.stu_0.store_fire,0
core_with_l2.core.memBlock.dcache.dcache.stu_0.store_miss_prefetch_fire,0
core_with_l2.core.memBlock.dcache.dcache.stu_0.store_miss_prefetch_not_fire,0
core_with_l2.core.memBlock.dcache.dcache.stu_1.s0_valid,1027182
core_with_l2.core.memBlock.dcache.dcache.stu_1.s0_valid_not_ready,1027182
core_with_l2.core.memBlock.dcache.dcache.stu_1.sta_hit,0
core_with_l2.core.memBlock.dcache.dcache.stu_1.sta_miss,0
core_with_l2.core.memBlock.dcache.dcache.stu_1.store_fire,0
core_with_l2.core.memBlock.dcache.dcache.stu_1.store_miss_prefetch_fire,0
core_with_l2.core.memBlock.dcache.dcache.stu_1.store_miss_prefetch_not_fire,0
core_with_l2.core.memBlock.dcache.dcache.tagArray.array_0.part_tag_read_counter,12239267
core_with_l2.core.memBlock.dcache.dcache.tagArray.array_1.part_tag_read_counter,11011163
core_with_l2.core.memBlock.dcache.dcache.tagArray.array_2.part_tag_read_counter,660311
core_with_l2.core.memBlock.dcache.dcache.tagArray.tag_read_counter,23910741
core_with_l2.core.memBlock.dcache.dcache.useful_prefetch,0
core_with_l2.core.memBlock.dcache.dcache.useless_prefetch,0
core_with_l2.core.memBlock.dcache.dcache.wb.entries_0.penalty_blocked_by_channel_C,1
core_with_l2.core.memBlock.dcache.dcache.wb.entries_0.penalty_waiting_for_channel_D,2850440
core_with_l2.core.memBlock.dcache.dcache.wb.entries_0.wb_probe_resp,38
core_with_l2.core.memBlock.dcache.dcache.wb.entries_0.wb_probe_ttob_fix,0
core_with_l2.core.memBlock.dcache.dcache.wb.entries_0.wb_release,678455
core_with_l2.core.memBlock.dcache.dcache.wb.entries_0.wb_req,0
core_with_l2.core.memBlock.dcache.dcache.wb.entries_1.penalty_blocked_by_channel_C,15
core_with_l2.core.memBlock.dcache.dcache.wb.entries_1.penalty_waiting_for_channel_D,2251759
core_with_l2.core.memBlock.dcache.dcache.wb.entries_1.wb_probe_resp,48
core_with_l2.core.memBlock.dcache.dcache.wb.entries_1.wb_probe_ttob_fix,0
core_with_l2.core.memBlock.dcache.dcache.wb.entries_1.wb_release,535349
core_with_l2.core.memBlock.dcache.dcache.wb.entries_1.wb_req,0
core_with_l2.core.memBlock.dcache.dcache.wb.entries_2.penalty_blocked_by_channel_C,16
core_with_l2.core.memBlock.dcache.dcache.wb.entries_2.penalty_waiting_for_channel_D,1481365
core_with_l2.core.memBlock.dcache.dcache.wb.entries_2.wb_probe_resp,37
core_with_l2.core.memBlock.dcache.dcache.wb.entries_2.wb_probe_ttob_fix,0
core_with_l2.core.memBlock.dcache.dcache.wb.entries_2.wb_release,347740
core_with_l2.core.memBlock.dcache.dcache.wb.entries_2.wb_req,0
core_with_l2.core.memBlock.dcache.dcache.wb.entries_3.penalty_blocked_by_channel_C,8
core_with_l2.core.memBlock.dcache.dcache.wb.entries_3.penalty_waiting_for_channel_D,926880
core_with_l2.core.memBlock.dcache.dcache.wb.entries_3.wb_probe_resp,35
core_with_l2.core.memBlock.dcache.dcache.wb.entries_3.wb_probe_ttob_fix,0
core_with_l2.core.memBlock.dcache.dcache.wb.entries_3.wb_release,212923
core_with_l2.core.memBlock.dcache.dcache.wb.entries_3.wb_req,0
core_with_l2.core.memBlock.dcache.dcache.wb.entries_4.penalty_blocked_by_channel_C,8
core_with_l2.core.memBlock.dcache.dcache.wb.entries_4.penalty_waiting_for_channel_D,605506
core_with_l2.core.memBlock.dcache.dcache.wb.entries_4.wb_probe_resp,17
core_with_l2.core.memBlock.dcache.dcache.wb.entries_4.wb_probe_ttob_fix,0
core_with_l2.core.memBlock.dcache.dcache.wb.entries_4.wb_release,135200
core_with_l2.core.memBlock.dcache.dcache.wb.entries_4.wb_req,0
core_with_l2.core.memBlock.dcache.dcache.wb.entries_5.penalty_blocked_by_channel_C,4
core_with_l2.core.memBlock.dcache.dcache.wb.entries_5.penalty_waiting_for_channel_D,442755
core_with_l2.core.memBlock.dcache.dcache.wb.entries_5.wb_probe_resp,10
core_with_l2.core.memBlock.dcache.dcache.wb.entries_5.wb_probe_ttob_fix,0
core_with_l2.core.memBlock.dcache.dcache.wb.entries_5.wb_release,96330
core_with_l2.core.memBlock.dcache.dcache.wb.entries_5.wb_req,0
core_with_l2.core.memBlock.dcache.dcache.wb.entries_6.penalty_blocked_by_channel_C,3
core_with_l2.core.memBlock.dcache.dcache.wb.entries_6.penalty_waiting_for_channel_D,357600
core_with_l2.core.memBlock.dcache.dcache.wb.entries_6.wb_probe_resp,8
core_with_l2.core.memBlock.dcache.dcache.wb.entries_6.wb_probe_ttob_fix,0
core_with_l2.core.memBlock.dcache.dcache.wb.entries_6.wb_release,76510
core_with_l2.core.memBlock.dcache.dcache.wb.entries_6.wb_req,0
core_with_l2.core.memBlock.dcache.dcache.wb.entries_7.penalty_blocked_by_channel_C,4
core_with_l2.core.memBlock.dcache.dcache.wb.entries_7.penalty_waiting_for_channel_D,300148
core_with_l2.core.memBlock.dcache.dcache.wb.entries_7.wb_probe_resp,8
core_with_l2.core.memBlock.dcache.dcache.wb.entries_7.wb_probe_ttob_fix,0
core_with_l2.core.memBlock.dcache.dcache.wb.entries_7.wb_release,63561
core_with_l2.core.memBlock.dcache.dcache.wb.entries_7.wb_req,0
core_with_l2.core.memBlock.dcache.dcache.wb.entries_8.penalty_blocked_by_channel_C,1
core_with_l2.core.memBlock.dcache.dcache.wb.entries_8.penalty_waiting_for_channel_D,254510
core_with_l2.core.memBlock.dcache.dcache.wb.entries_8.wb_probe_resp,3
core_with_l2.core.memBlock.dcache.dcache.wb.entries_8.wb_probe_ttob_fix,0
core_with_l2.core.memBlock.dcache.dcache.wb.entries_8.wb_release,53617
core_with_l2.core.memBlock.dcache.dcache.wb.entries_8.wb_req,0
core_with_l2.core.memBlock.dcache.dcache.wb.entries_9.penalty_blocked_by_channel_C,2
core_with_l2.core.memBlock.dcache.dcache.wb.entries_9.penalty_waiting_for_channel_D,213033
core_with_l2.core.memBlock.dcache.dcache.wb.entries_9.wb_probe_resp,10
core_with_l2.core.memBlock.dcache.dcache.wb.entries_9.wb_probe_ttob_fix,0
core_with_l2.core.memBlock.dcache.dcache.wb.entries_9.wb_release,45212
core_with_l2.core.memBlock.dcache.dcache.wb.entries_9.wb_req,0
core_with_l2.core.memBlock.dcache.dcache.wb.entries_10.penalty_blocked_by_channel_C,3
core_with_l2.core.memBlock.dcache.dcache.wb.entries_10.penalty_waiting_for_channel_D,174671
core_with_l2.core.memBlock.dcache.dcache.wb.entries_10.wb_probe_resp,2
core_with_l2.core.memBlock.dcache.dcache.wb.entries_10.wb_probe_ttob_fix,0
core_with_l2.core.memBlock.dcache.dcache.wb.entries_10.wb_release,38166
core_with_l2.core.memBlock.dcache.dcache.wb.entries_10.wb_req,0
core_with_l2.core.memBlock.dcache.dcache.wb.entries_11.penalty_blocked_by_channel_C,3
core_with_l2.core.memBlock.dcache.dcache.wb.entries_11.penalty_waiting_for_channel_D,133738
core_with_l2.core.memBlock.dcache.dcache.wb.entries_11.wb_probe_resp,10
core_with_l2.core.memBlock.dcache.dcache.wb.entries_11.wb_probe_ttob_fix,0
core_with_l2.core.memBlock.dcache.dcache.wb.entries_11.wb_release,29847
core_with_l2.core.memBlock.dcache.dcache.wb.entries_11.wb_req,0
core_with_l2.core.memBlock.dcache.dcache.wb.entries_12.penalty_blocked_by_channel_C,0
core_with_l2.core.memBlock.dcache.dcache.wb.entries_12.penalty_waiting_for_channel_D,41135
core_with_l2.core.memBlock.dcache.dcache.wb.entries_12.wb_probe_resp,6
core_with_l2.core.memBlock.dcache.dcache.wb.entries_12.wb_probe_ttob_fix,0
core_with_l2.core.memBlock.dcache.dcache.wb.entries_12.wb_release,8990
core_with_l2.core.memBlock.dcache.dcache.wb.entries_12.wb_req,0
core_with_l2.core.memBlock.dcache.dcache.wb.entries_13.penalty_blocked_by_channel_C,0
core_with_l2.core.memBlock.dcache.dcache.wb.entries_13.penalty_waiting_for_channel_D,7801
core_with_l2.core.memBlock.dcache.dcache.wb.entries_13.wb_probe_resp,0
core_with_l2.core.memBlock.dcache.dcache.wb.entries_13.wb_probe_ttob_fix,0
core_with_l2.core.memBlock.dcache.dcache.wb.entries_13.wb_release,1661
core_with_l2.core.memBlock.dcache.dcache.wb.entries_13.wb_req,0
core_with_l2.core.memBlock.dcache.dcache.wb.entries_14.penalty_blocked_by_channel_C,0
core_with_l2.core.memBlock.dcache.dcache.wb.entries_14.penalty_waiting_for_channel_D,1215
core_with_l2.core.memBlock.dcache.dcache.wb.entries_14.wb_probe_resp,0
core_with_l2.core.memBlock.dcache.dcache.wb.entries_14.wb_probe_ttob_fix,0
core_with_l2.core.memBlock.dcache.dcache.wb.entries_14.wb_release,248
core_with_l2.core.memBlock.dcache.dcache.wb.entries_14.wb_req,0
core_with_l2.core.memBlock.dcache.dcache.wb.entries_15.penalty_blocked_by_channel_C,0
core_with_l2.core.memBlock.dcache.dcache.wb.entries_15.penalty_waiting_for_channel_D,146
core_with_l2.core.memBlock.dcache.dcache.wb.entries_15.wb_probe_resp,0
core_with_l2.core.memBlock.dcache.dcache.wb.entries_15.wb_probe_ttob_fix,0
core_with_l2.core.memBlock.dcache.dcache.wb.entries_15.wb_release,30
core_with_l2.core.memBlock.dcache.dcache.wb.entries_15.wb_req,0
core_with_l2.core.memBlock.dcache.dcache.wb.entries_16.penalty_blocked_by_channel_C,0
core_with_l2.core.memBlock.dcache.dcache.wb.entries_16.penalty_waiting_for_channel_D,18
core_with_l2.core.memBlock.dcache.dcache.wb.entries_16.wb_probe_resp,0
core_with_l2.core.memBlock.dcache.dcache.wb.entries_16.wb_probe_ttob_fix,0
core_with_l2.core.memBlock.dcache.dcache.wb.entries_16.wb_release,4
core_with_l2.core.memBlock.dcache.dcache.wb.entries_16.wb_req,0
core_with_l2.core.memBlock.dcache.dcache.wb.entries_17.penalty_blocked_by_channel_C,0
core_with_l2.core.memBlock.dcache.dcache.wb.entries_17.penalty_waiting_for_channel_D,0
core_with_l2.core.memBlock.dcache.dcache.wb.entries_17.wb_probe_resp,0
core_with_l2.core.memBlock.dcache.dcache.wb.entries_17.wb_probe_ttob_fix,0
core_with_l2.core.memBlock.dcache.dcache.wb.entries_17.wb_release,0
core_with_l2.core.memBlock.dcache.dcache.wb.entries_17.wb_req,0
core_with_l2.core.memBlock.dcache.dcache.wb.wb_req,2324080
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.access0,12239268
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.access1,11011164
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.access2,0
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.access,7991784
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.access0,203384
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.access1,205889
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.access2,212492
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.access3,200589
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.access4,200434
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.access5,208545
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.access6,202939
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.access7,212686
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.access8,206401
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.access9,206627
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.access10,207180
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.access11,206286
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.access12,207538
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.access13,210328
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.access14,206813
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.access15,207896
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.access16,207643
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.access17,203187
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.access18,208409
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.access19,213313
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.access20,209273
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.access21,203921
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.access22,212461
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.access23,199733
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.access24,211551
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.access25,208384
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.access26,206476
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.access27,201699
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.access28,213581
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.access29,208205
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.access30,204598
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.access31,207662
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.access32,374843
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.access33,367135
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.access34,382278
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.access35,368421
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.access36,366149
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.access37,375803
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.access38,370595
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.access39,372463
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.access40,379795
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.access41,366573
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.access42,376664
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.access43,361938
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.access44,360750
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.access45,363159
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.access46,373571
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.access47,375876
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.hit,8268686
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.port0_multi_hit,0
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.port1_multi_hit,0
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.port2_multi_hit,0
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.refill0,26892
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.refill1,26820
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.refill2,26882
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.refill3,27027
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.refill4,26881
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.refill5,26826
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.refill6,26970
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.refill7,26796
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.refill8,27053
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.refill9,27010
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.refill10,27142
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.refill11,27110
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.refill12,26854
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.refill13,27115
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.refill14,27119
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.refill15,27019
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.refill16,27073
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.refill17,26924
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.refill18,27033
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.refill19,26910
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.refill20,27031
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.refill21,27104
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.refill22,26980
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.refill23,26993
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.refill24,27140
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.refill25,26999
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.refill26,27016
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.refill27,27103
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.refill28,26880
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.refill29,26764
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.refill30,26878
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.refill31,26916
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.refill32,58630
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.refill33,58441
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.refill34,58432
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.refill35,58299
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.refill36,58350
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.refill37,58383
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.refill38,58363
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.refill39,58309
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.refill40,58393
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.refill41,58202
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.refill42,58172
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.refill43,58482
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.refill44,58178
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.refill45,58356
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.refill46,58187
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.entries.page_ldtlb_storage_fa.refill47,58214
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.first_access0,6846481
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.first_access1,5661981
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.first_access2,0
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.first_miss0,2274313
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.first_miss1,1618482
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.first_miss2,0
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.miss0,2406479
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.miss1,1759461
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.miss2,0
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.ptw_resp_count,1796651
core_with_l2.core.memBlock.dtlb_ld_tlb_ld.ptw_resp_pf_count,4592
core_with_l2.core.memBlock.dtlb_prefetch_tlb_prefetch.access0,0
core_with_l2.core.memBlock.dtlb_prefetch_tlb_prefetch.entries.page_pftlb_storage_fa.access,0
core_with_l2.core.memBlock.dtlb_prefetch_tlb_prefetch.entries.page_pftlb_storage_fa.access0,0
core_with_l2.core.memBlock.dtlb_prefetch_tlb_prefetch.entries.page_pftlb_storage_fa.access1,0
core_with_l2.core.memBlock.dtlb_prefetch_tlb_prefetch.entries.page_pftlb_storage_fa.access2,0
core_with_l2.core.memBlock.dtlb_prefetch_tlb_prefetch.entries.page_pftlb_storage_fa.access3,0
core_with_l2.core.memBlock.dtlb_prefetch_tlb_prefetch.entries.page_pftlb_storage_fa.access4,0
core_with_l2.core.memBlock.dtlb_prefetch_tlb_prefetch.entries.page_pftlb_storage_fa.access5,0
core_with_l2.core.memBlock.dtlb_prefetch_tlb_prefetch.entries.page_pftlb_storage_fa.access6,0
core_with_l2.core.memBlock.dtlb_prefetch_tlb_prefetch.entries.page_pftlb_storage_fa.access7,0
core_with_l2.core.memBlock.dtlb_prefetch_tlb_prefetch.entries.page_pftlb_storage_fa.access8,0
core_with_l2.core.memBlock.dtlb_prefetch_tlb_prefetch.entries.page_pftlb_storage_fa.access9,0
core_with_l2.core.memBlock.dtlb_prefetch_tlb_prefetch.entries.page_pftlb_storage_fa.access10,0
